Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
news,th,thsabuy,,[],Vaas จอมวายร้าย พร้อมกลับมาใน DLC ตัวแรกของ Far Cry 6 - https://t.co/zXZmyfMRAW https://t.co/urGG1rDgan,04/23/2022,neutral,0,0
news,th,77Kaoded_news,Thailand,[],“หนุ่มอบต.” เปลี่ยนรถบัสเป็นคาเฟ่สุดชิค ตกแต่งสไตล์คลาสสิคลูกค้าแห่ชิม เช็คอิน ถ่ายรูป https://t.co/qwdnXaiYgQ,04/23/2022,positive,0,0
news,th,ktam2000,,[],“สตรีทอาร์ตคิงภูมิพล” โปรเจคยักษ์ คนรุ่นใหม่ | TOP NEWS TALK | 22 เม.ย.6... https://t.co/mYdlubrQCU ผ่าน @YouTube,04/23/2022,neutral,0,0
news,th,thsabuy,,[],Netflix รุกตลาดเกมมือถือ ประเดิม 5 เกมบน Android เล่นฟรี - https://t.co/cYOjoTZA5s https://t.co/3aiC2wYkQD,04/23/2022,positive,0,0
news,th,tnnthailand,Bangkok,"['ดาวโจนส์', 'ดาวโจนส์วันนี้', 'เฟด', 'ขึ้นดอกเบี้ยTNN', 'TNNThailand', 'TNNช่อง16', 'TNNONLINE']","หุ้นวันนี้ดาวโจนส์ 23 เม.ย.65 ปิดร่วง 981.36 จุด ผวาเฟดขึ้นดอกเบี้ย 0.5% ทำเศรษฐกิจวูบ

อ่านเพิ่มเติมได้ที่ : https://t.co/Bzah0NZAoj

#ดาวโจนส์ #ดาวโจนส์วันนี้ #เฟด #ขึ้นดอกเบี้ยTNN #TNNThailand #TNNช่อง16 #TNNONLINE https://t.co/JQb56au9o1",04/23/2022,negative,4,2
news,th,thsabuy,,[],Marvel's Avengers เผยโฉม “ไอ้แมงมุม” ซูเปอร์ฮีโรใหม่ ลำดับที่ 9 - https://t.co/4EXdlDnqo3 https://t.co/0YHP3U8YJj,04/23/2022,neutral,0,0
news,th,love_thailand99,,[],@Thairath_News ถ้าฝนตกหรือหลังก็จะเน่าแบบนี้แหล่ะ ชะล้างจากถนนและบ้านเรือนไป ถ้าปกติก็ไม่เน่าน่ะ และคูแถววิภาวดีอยู่ในช่วงปรับปรุง และกำลังก่อสร้าง,04/23/2022,neutral,1,3
news,th,BangkokInsight,"Bangkok, Thailand",['TheBangkokInsight'],"นายจ้างหนาว!! สั่งงานนอกเวลา ต้องทำอย่างไร 
#TheBangkokInsight https://t.co/JaSvD4YdAe",04/23/2022,neutral,0,0
news,th,aec10news,,[],ดวงประจำวันเสาร์ที่ 23 เมษายน พ.ศ.2565 https://t.co/KTreeT7YRt,04/23/2022,neutral,0,0
news,th,aec10news,,[],สรุปข่าวประจำวันที่ 23 เมษายน 2565 https://t.co/vQEIrvTVB4,04/23/2022,neutral,0,0
news,th,tnnthailand,Bangkok,"['พยากรณ์อากาศ', 'สภาพอากาศ', 'อากาศร้อน', 'กรมอุตุฯ', 'ฝนตก', 'TNN', 'TNNThailand', 'TNNช่อง16', 'TNNONLINE']","พยากรณ์อากาศวันนี้และ 7 วันข้างหน้า ทุกภาคอากาศร้อน-ฝนฟ้าคะนอง กทม.พุ่ง 37 องศาฯ

อ่านเพิ่มเติมได้ที่ : https://t.co/XXeGUvrEnm

#พยากรณ์อากาศ #สภาพอากาศ #อากาศร้อน #กรมอุตุฯ #ฝนตก #TNN #TNNThailand #TNNช่อง16 #TNNONLINE https://t.co/IaSH04Tl0c",04/23/2022,negative,3,3
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร",['ฐานเศรษฐกิจ'],"ปรับมาตรการเดินทางเข้า""ไทย""เริ่ม 1 พ.ค.65 เช็คมติศบค.ล่าสุด #ฐานเศรษฐกิจ
https://t.co/Trp1FKnIlW",04/23/2022,neutral,2,1
news,th,SanookNews,,"['โควิด19', 'SanookNews']","องค์การอนามัยโลกประกาศสนับสนุนการใช้ ""แพกซ์โลวิด"" ยารักษา #โควิด19 ชนิดรับประทานจากบริษัทไฟเซอร์ ในกลุ่มผู้ป่วยความเสี่ยงสูง หลังการวิเคราะห์ข้อมูลการทดลองทางคลินิกเผยสามารถลดความเสี่ยงที่จะป่วยหนักจนต้องเข้าโรงพยาบาล
#SanookNews 
https://t.co/NtWDJBvSUP",04/23/2022,negative,2,6
news,th,thsabuy,,[],ดีเจภูมิ ตอบชัด อยากรวยเหมือนใครให้เก่งเหมือนคนนั้น - https://t.co/34TWyUpi08 https://t.co/G98uVrEate,04/23/2022,positive,0,0
news,th,Unrulycat2511,ประเทศไทย,[],"ยูเครนมีรถถังในการรบมากกว่ารัสเซียแล้ว เมื่อเทียบกับเมื่อสองเดือนที่แล้ว จากการยกให้ของพันธมิตรยุโรป
https://t.co/Y594vnJ9eB",04/23/2022,neutral,154,492
news,th,thsabuy,,[],“กระติ๊บ ชวัลกร” ร้องไห้ แผลน้ำร้อนลวก ผิวกลับมาเหมือนเดิมไม่ได้ - https://t.co/vj7KA6NzJt https://t.co/AuljZARX57,04/23/2022,negative,0,0
news,th,MSNThailand,Thailand,"['msnthai', 'msnข่าว']",1 พ.ค.เลิกอุ้มดีเซลรถหรู ชี้กองทุนขาดทุนหนัก5หมื่นล้านแล้ว #msnthai #msnข่าว https://t.co/sororvn4YO,04/23/2022,negative,0,0
news,th,Thansettakij,"จตุจักร, กรุงเทพมหานคร","['COVID19', 'โควิด19', 'โควิดวันนี้', 'ฐานเศรษฐกิจ']","รวมข่าว ""โควิด-19"" วันที่ 23 เมษายน 2565 แบบอัพเดทล่าสุด #COVID19 #โควิด19 #โควิดวันนี้ #ฐานเศรษฐกิจ 
https://t.co/8pWyU8f0Dp",04/23/2022,neutral,0,0
news,th,Unrulycat2511,ประเทศไทย,[],การเจรจาสันติภาพหยุด สหรัฐสั่งยึดทรัพย์คว่ำบาตร Roman Abramovich ต่อไปหลังจากหยุดพักไว้จากการร้องขอของ ปธน.เซเลนสกี้ https://t.co/jt5w9iCbS2,04/23/2022,positive,38,141
