Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
#news,en,paulcashmere,Earth 2.0,"['Noise11', 'musicnews', 'music', 'news']",#Noise11 @thebeatles 'The Beatles And India' documentary to be released as a DVD https://t.co/zRiBCrsIRq #musicnews #music #news,05/05/2022,neutral,0,0
#news,en,Noise11Tweets,Australia,"['Noise11', 'musicnews', 'music', 'news']",#Noise11 @thebeatles 'The Beatles And India' documentary to be released as a DVD https://t.co/KJ8BRRPGRB #musicnews #music #news,05/05/2022,neutral,0,0
#news,en,kamzou08,Arlington VA (DC Area),"['News', 'Buzzfeed', 'Newsbites']",#News #Buzzfeed #Newsbites :Maradona ‘Hand of God’ jersey sells for $9.28M https://t.co/vh17QkVoPN,05/05/2022,neutral,0,0
#news,en,SwaveDigest,Where News Is,"['anime', 'ends', 'ladies', 'manga', 'nejiganameta8217s', 'news', 'romance', 'top']","Nejiganameta's Ladies on Top Romance Manga Ends - News #8211 #anime #ends #ladies #manga #nejiganameta8217s #news #romance #top
https://t.co/2AolIe1MmS",05/05/2022,positive,0,0
#news,en,hananiah_israel,,"['FCN', 'Current', 'News', 'World', 'Scriptures', 'times', 'TuneIN', 'Takeover', 'Thursdays', 'LIKE', 'SHARE', 'SUB']","#FCN is here to bring you #Current #News 📰 from all around the #World 🌎Showing you in the #Scriptures 📖 the #times we are in. #TuneIN on #Takeover #Thursdays @ 8:30pm EST!

Visit our website here💻👨🏾‍💻🖥
🔴 https://t.co/8NNQnM4DUH
#LIKE👍🏾 #SHARE🔄 #SUB💻
https://t.co/Eq87laN0Fr https://t.co/7h492zxgvI",05/05/2022,neutral,0,0
#news,en,AseanNewsToday,Asean,"['Whatshappeninginmyanmar', 'Myanmar', 'news']","Mingala nan ne khin ba

Want to know #Whatshappeninginmyanmar ?

Find out here with your #Myanmar #news on demand

The latest Myanmar news headlines and direct source links updated every 30 minutes. No clickbait 

https://t.co/LupLl9jeCT

via @aecnewstoday https://t.co/whybtdwUaV",05/05/2022,positive,0,0
#news,en,Edmontonsun,"Edmonton, Alberta, Canada","['healthing', 'health', 'news']","Happy cats are generally healthier and longer lived. And, as it turns out, there’s hard science behind how to keep your kitty in a carefree state of bliss - via @healthing_ca

.@CompAnimalPsych

#healthing #health #news  https://t.co/4RtxtPDOBl",05/05/2022,positive,0,0
#news,en,cryptidfactory,,"['bot', 'cryptid', 'news']","Olelen the Coamo has the body of a woolly mammoth and has 8 feelers, each with an ankle, an other joint and 8 diamond-shaped nails.

#bot #cryptid #news",05/05/2022,negative,0,0
#news,en,nbc_net,,"['notebookcheck', 'news', 'tech']",Tesla upgrades the infotainment screen in the Model S and Model X with a motorized swivel function https://t.co/wlToNpfA6H #notebookcheck #news #tech,05/05/2022,neutral,0,2
#news,en,Knewz_Currently,"Va Beach, Virginia",['NEWS'],Ismael Borrero: Cuba's Olympic wrestling champion defects https://t.co/F3YuAvLquz #NEWS https://t.co/6OqoRdZvPU,05/05/2022,neutral,0,0
#news,en,GreeceOutsideIn,"Athens, Greece","['News', 'Greece']","In Loving Memory Of Nectarios Papanicolaou https://t.co/mu4J6pF2aY
#News #Greece",05/05/2022,positive,0,0
