Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
#news,en,canadanewsmedia,"Toronto, Ontario",['news'],Canadian astronauts cannot commit crimes in space anymore thanks to new legislation - indy100 has been published on Canada News Media - https://t.co/bWAAjL0hxu #news https://t.co/9ADLMT2hcJ,05/03/2022,positive,0,1
#news,en,badwolf70,a political battle field,['news'],@KarmaTharase @UnsweetenedTru1 We have a government that’s full friggin Communist and Communist lovers and the #news agency’s that’s been bought and paid for https://t.co/aAiNuwHeLk,05/03/2022,positive,0,0
#news,en,NoLiberals,"Boston, MA","['news', 'Amazon']","WHAT? Amazon told its staff on Monday it will pay up to $4,000 in travel expenses annually for non-life threatening medical treatments including abortions, according to a message seen by Reuters. #news #Amazon

https://t.co/Z9u0brh21w",05/03/2022,neutral,0,0
#news,en,Knewz_Currently,"Va Beach, Virginia",['NEWS'],Why Europe will have to face the true cost of being in debt to China https://t.co/8MwU94CPFO #NEWS https://t.co/yGyyzpX2ms,05/03/2022,positive,0,0
#news,en,IdeallyaNews,Internet,"['switzerland', 'ukraine', 'news', 'uefa', 'nyon', 'kyiv']",Ukraine: UEFA bans Russian teams from Champions League — as it happened - #switzerland #ukraine #news #uefa #nyon #kyiv https://t.co/URJAJmHtbF,05/03/2022,neutral,0,0
#news,en,Knewz_Currently,"Va Beach, Virginia",['NEWS'],What a breakfast murder in India says about attitudes to wife beating https://t.co/Wjfm3zY2rj #NEWS https://t.co/GH9fTcNYYw,05/03/2022,neutral,0,0
#news,en,Knewz_Currently,"Va Beach, Virginia",['NEWS'],Umran Malik: The 90mph speed merchant who's lighting up the IPL https://t.co/JM71RgCSeO #NEWS https://t.co/WULHGDdcBV,05/03/2022,neutral,0,0
#news,en,Knewz_Currently,"Va Beach, Virginia",['NEWS'],How phantom forests are used for greenwashing https://t.co/uKXMazxvf4 #NEWS https://t.co/k66qiclbwv,05/03/2022,neutral,0,0
#news,en,AseanNewsToday,Asean,"['Myanmar', 'news', 'news', 'Myanmar']","Mingala nan ne khin ba

Want the latest #Myanmar #news on demand?

Get all of the #news headlines for #Myanmar updated every 30 minutes here

https://t.co/LupLl9jeCT https://t.co/1X2diFo6vr",05/03/2022,positive,0,0
#news,en,DustinKnouse,"Los Angeles, CA","['crypto', 'cryptocurrency', 'cryptonews', 'news', 'investing', 'finance', 'bitcoin', 'nft', 'solana', 'blockchain', 'hack', 'bot', 'attack']","Check out the full episodes here: https://t.co/ub9HgkinyW
 
 #crypto #cryptocurrency #cryptonews #news #investing #finance #bitcoin #nft #solana #blockchain #hack #bot #attack https://t.co/EwDdlRw8nY",05/03/2022,positive,0,0
#news,en,livewxradar,USA,"['wx', 'weather', 'news', 'storm', 'tornado', 'hail', 'tornadoes', 'damage', 'winds', 'rain', 'flooding', 'xxwx', 'arwx', 'txwx']","TORNADO  WATCH to 11 PM CDT for OK &amp; AR A couple tornadoes possible Wind gusts to 70 mph 2"" Hail Get Radar https://t.co/HNLPnb8GMF     
#wx  #weather #news  #storm #tornado #hail #tornadoes #damage #winds #rain #flooding #xxwx #arwx #txwx https://t.co/YDvnTmSKTG",05/03/2022,positive,0,0
#news,en,therealpabloalf,"Dawlish, England","['ballistic', 'Kim', 'missile', 'news', 'Science', 'sends', 'submarinelaunched', 'Terrifying', 'unvei']","Kim sends West terrifying warning as new submarine-launched ballistic missile unveiled | Science | News 

Held yesterday to commemorate the 90... #ballistic #Kim #missile #news #Science #sends #submarinelaunched #Terrifying #unvei...
https://t.co/IvCVvnFqeK",05/03/2022,negative,0,0
