Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment Value,Sentiment,Totalretweet,Totalfavorite
news,en,AINonline,,[],"Sikorsky S-92A snagged the first-stage booster of Rocket Lab's Electron midair but dropped it after the pilot noted ""different load characteristics."" https://t.co/bfMsWUEgQc",05/04/2022,0.0,neutral,3,4
news,en,salsasudada,日本,[],@ave_eli Umm...this is big news...,05/04/2022,0.0,neutral,0,0
news,en,JohnDoe_The_7th,,[],"@JudiciaryGOP Because the Constitution wasn't written for women in the first place?
https://t.co/Qezdm5CH4I",05/04/2022,0.25,positive,0,0
news,en,jfineman,"Miami, FL",[],$ZYME - Check out my colleague @DCLokuwithana  Zymeworks buyout bid backed by former AstraZeneca oncology head https://t.co/VnXMoRtYzT,05/04/2022,0.0,neutral,1,1
news,en,uslifesaver,San Diego,[],Officials: Deadly WV Water Rescue Incident was Murder-Suicide | Firehouse - https://t.co/HFYYKxMifT,05/04/2022,-0.2,negative,0,0
news,en,HindustanTimes,"New Delhi, India",[],"Russia-Ukraine War LIVE: Russian strikes pound Ukraine, EU prepared to slap oil sanctions on Moscow  https://t.co/UICcFEOm5V",05/04/2022,0.06818181818181818,positive,1,0
news,en,BigChoppa76,"Bronx, NY",[],fuck that bane news sucks,05/04/2022,-0.35,negative,0,0
news,en,AmericaPlsAwake,Global Citizen,[],Any word if he had his underwear on when he said this?🐮🐮 https://t.co/qUNSmJ8WZm,05/04/2022,0.0,neutral,0,0
news,en,blkbullsedbergh,"Sedbergh, England",[],"Such good news to see our Head Chef and Co-Owner Nina Matsunaga nominated in these awards…

https://t.co/Fs3UyqmeZh",05/04/2022,0.35,positive,0,2
news,en,AuthorLRiddle,Beach      ,[],"@VP news flash Ms. Vice President, we women have been bullied, harassed, threatened, fired, &amp; mandated to do certain things for 2 years with their bodies over covid. Where have you been? I know of a Latina woman who MISCARRIED very shortly after covid shot. Where were you then?",05/04/2022,0.10714285714285714,positive,0,0
news,en,ShaneMcLaughlin,San Francisco,[],"The news gets more terrible every day, but this is a bright spot...""weird"" spot? https://t.co/6Gma8SK1Hj",05/04/2022,-0.07499999999999998,negative,0,0
news,en,PlymouthAT,"Coconut Creek, FL","['MakingWaves', 'FreightIndustryNews']","Norman Mineta, DOT’s longest-serving chief, dies at 90 https://t.co/dtL9uHv0US #MakingWaves #FreightIndustryNews",05/04/2022,0.0,neutral,0,0
news,en,aedawnn,,[],"@jmothemermaid Wait, scratch that, I should be able to? Fake news",05/04/2022,0.0,neutral,0,1
news,en,NadiraStcyr,Canada,[],Finally good news. https://t.co/QejuO98NEh,05/04/2022,0.7,positive,0,0
news,en,nonsumdignus,"Phoenix, AZ ♥",[],Check out this article: Nunes: Truth Social is a target of Biden’s disinformation board - https://t.co/U3KFckzeM3,05/04/2022,0.03333333333333333,positive,0,0
