Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment Value,Sentiment,Totalretweet,Totalfavorite
news,en,DavidGr07837209,"Melbourne, Victoria, Australia",[],"Out of Liberal and Labor, the better economic manager is … | The New Daily https://t.co/HyJMqesPAG",04/17/2022,0.20909090909090908,positive,0,0
news,en,StefanJonasson,"Winnipeg, Manitoba, Canada",[],@TheEconomist Publishing this screed diminishes the credibility of The Economist as a news source.,04/17/2022,0.0,neutral,0,0
news,en,municipalorrery,"they/any, 17",[],@Hexx8_ is this a real thing that aired on fox news or is this a meme bc he’s done/said stranger things than this,04/17/2022,0.15000000000000002,positive,0,0
news,en,DocOzzieOsborne,San Francisco Bay Area,[],"@chrisfleming91 People just seem to have this obsession with bad stuff.  Like the news, it’s all bad because that’s what gets the views.  Sad.  😞",04/17/2022,-0.6333333333333332,negative,0,0
news,en,DirtyWhiteBoyz_,,[],"Real news is suppose to let people know what the powerful are up to so that that power doesn't become corrupt.

Ron Burgundy - Anchorman 2",04/17/2022,0.0,neutral,1,5
news,en,Lava_Flow2,"San Francisco, CA",[],"🚨 Florida’s education department rejects math textbooks, saying some had critical race theory – Sun Sentinel….Here We Go 🙄 https://t.co/Jfzb8xtZvB",04/17/2022,0.0,neutral,0,0
news,en,leotaharriman,New Mexico,[],"On spring winds and why we still need land line telephones 
https://t.co/N7Zmi1WYMq https://t.co/L0WVLwmtpU",04/17/2022,0.0,neutral,0,0
news,en,FiddleDeeDee60,USA,[],"I rushed to turn on the news to end my work days on a high note by laughing along with Wendy’s, Vance’s, George’s, Doreen’s, Doug’s &amp; our beloved hometown weatherman, Doug’s bantering!!! They always made you feel you were part of their family♥️! Wendy, you were a bright light RIP https://t.co/zcagKavZYP",04/17/2022,0.565,positive,0,0
news,en,CoffeeBean26,,"['Wisconsin', 'wipolitics', 'wisdems', 'wisgop', 'wiunion', 'wiright']","I am so old I remember Rep Jim Steineke leading the Racial Disparity Task Force that amounted to zip.

Gerrymandered Wisconsin Republicans talk a lot, do little &amp; take 10 month paid vacations.

https://t.co/r9smIkE7uB

#Wisconsin #wipolitics #wisdems #wisgop #wiunion #wiright https://t.co/qYxZvbD9NG",04/17/2022,-0.04375,negative,4,8
news,en,imminent_news,,"['ThePressSequested', 'panama', 'mostshared']","🇵🇦 International Monetary Fund:  Inflation in Latin America's main economies is the highest in 15 years, after having suffered two impacts: the pandemic and the war in Ukraine after the Russian invasion. 
#ThePressSequested #panama #mostshared https://t.co/tnIokIGiQZ",04/17/2022,0.05555555555555555,positive,0,1
news,en,MOrfaliblondema,,[],@laurenboebert Any news on the latest unemployment rate? The amount it goods that spoiled at the border between TX and Mexico?,04/17/2022,0.5,positive,0,0
news,en,MaxLloydHaydock,Preston,[],"BREAKING NEWS!!! After numerous sit down meetings and tea party’s I would like to let the general public of Longridge know when I eventually claim Mayorship of this town I WILL keep the pubs open longer, then make Berry lane a toll road and all proceeds will be put into the town.",04/17/2022,-0.021111111111111115,negative,0,10
news,en,greninjastorm,"Paris, France",[],Praying for more Scarlet and Violet news! https://t.co/Qve74zHnJk,04/17/2022,0.625,positive,0,3
news,en,boomerleftoid,,[],"Let's check in on the sisterhood
https://t.co/4eDn9zDax8",04/17/2022,0.0,neutral,0,0
news,en,Den_Sports_News,"Boulder, CO",[],@scotty__24 Beasley is a problem off the court. Not missing him. But vando was a dumb throw in. He is a good player.,04/17/2022,0.14166666666666664,positive,0,1
news,en,theshahabshamsi,,[],"We want peace with India, but it's not possible without resolution of Kashmir issue: Shahbaz Sharif https://t.co/ZnhI3slDC3 Pakistan's Never Ending Dream Sequence🤣🤣🤣",04/17/2022,0.0,neutral,0,0
news,en,RJoerogan,,['joerogan'],"Two female prisoners fall pregnant after having sex with transgender inmate      
 #joerogan https://t.co/KfwYRISm35",04/17/2022,0.16666666666666666,positive,0,0
news,en,midnightman352,FL,[],"No quick return to normal for scarred Bucha, Ukraine - BBC News https://t.co/XgMA6xcP0R via @YouTube",04/17/2022,-0.008333333333333331,negative,1,1
news,en,TerraOrBust,"The Nomad, Asteroid Belt, Sol",['UKTrade'],"PM to visit India to advance partnership for peace and prosperity

#UKTrade
 https://t.co/V6ue4QMPwq",04/17/2022,0.0,neutral,0,0
news,en,mdabateNFL,"New England, USA",['Patriots'],"Bill Belichick Turns 70: #Patriots Birthday for Legendary 'Student of the Game' 

As he celebrates his 70th birthday, Pats head coach Bill Belichick is showing no signs of slowing down.

My latest for @PatsCountrySI 

https://t.co/qqRCMgMFWE",04/17/2022,0.2361111111111111,positive,3,9
news,en,yvettetapptico,Santa Fe NM,[],'BLK MALE IN THE AREA JUST DOING ME NEEDS CHECKED': Off-duty cop aims gun at news delivery man https://t.co/O7fp8Wf9hf,04/17/2022,0.0,neutral,0,1
news,en,natty4bumpo,"Chattanooga, TN, USA",[],Ukrainian refugees to gather for Passover Seder near Warsaw Ghetto uprising site https://t.co/0wREVBLsYb,04/17/2022,0.1,positive,0,0
news,en,WDVMTV,"MD, WV, VA, DC",[],"But Radio Shack may find a new life in an unlikely place

 https://t.co/W1lCDOCvTW",04/17/2022,-0.18181818181818182,negative,0,0
news,en,cco8226,"Central Okanagan, British Colu",[],@andrewaperez @OntLiberal @DavidMorris_TO @StevenDelDuca How soon you forget https://t.co/cQxTxTpk3a,04/17/2022,0.0,neutral,0,1
news,en,warriortruth68,,[],"Denver police arrest 4 of 5 thugs in crime spree, homicide https://t.co/DCi1KzLcC1",04/17/2022,-0.05,negative,0,2
news,en,FOX56News,"Lexington, KY",[],"Even though Apple discontinued the product in 2014 (its iPod Touch model is still available), you can still by brand new iPod Classics at auction sites like eBay. https://t.co/I9Yw6osMu7",04/17/2022,0.2681818181818182,positive,0,0
news,en,DmontgomerySk,,[],"Charles' aides fear Harry and Meghan will create 'circus' that overshadows Queen's Platinum Jubilee by bringing Archie and Lilibet to the UK in June after tense reunion - as Duchess takes...
via https://t.co/B4M0na0YYy https://t.co/YOW6rS9Lq6",04/17/2022,-0.3333333333333333,negative,0,0
news,en,Loretta03865590,,[],@WAVY_RickyM @WAVY_News JESUS grow this tulip. https://t.co/jOeefJTBCA,04/17/2022,0.0,neutral,0,0
news,en,LordKagato,"Henderson, NV",[],Yeah and what companies are going to be drilling with these new rules and fees.  https://t.co/qbP0X8Zw4W,04/17/2022,0.13636363636363635,positive,1,0
news,en,DTiXOrg,"Mumbai, Maharashtra, India","['DTiX', 'AIRTRTI', 'TEUG', 'RTASG']","Fuel prices can be cut if…: Nitin Gadkari on alternatives to petrol, diesel amid hike.. Courtesy: LM Read* https://t.co/1fQydN5gzl Awareness, education &amp; info sharing effort by* https://t.co/IQ3pCH6rhH Southzone Motor Transporter's Welfare Association #DTiX #AIRTRTI #TEUG #RTASG https://t.co/HyQ3D8M8Fa",04/17/2022,0.0,neutral,0,1
news,en,ReflectingMan,Canada,[],Russia debt default could see the US seize the country's assets: economist - Business Insider https://t.co/97VdUHLp9p,04/17/2022,0.0,neutral,2,11
news,en,AaronKyereh,,[],GB News reminds me of what the state television of a dictatorship might be like. It just gives off that vibe.,04/17/2022,0.0,neutral,0,1
news,en,danielh94326301,Megan's house,[],"@PopBase Good news, planet her, still over it",04/17/2022,0.7,positive,0,0
news,en,MrsM345,,[],"Feminism in the 1990's: The ULTIMATE ""Trial Of The Century"" - The O. J. Simpson Trial. As w/ALL of the news stories I tweeted about yesterday - I, too, will give my own journalistic research analysis and opinion on each - as I'm sure you're all DYING to read - at a later date🙄🤣",04/17/2022,0.275,positive,0,0
news,en,RockfordRegents,"Rockford, Ill.",[],Softball Drops Heartbreaker at Wheaton https://t.co/elr6Lh0sTY,04/17/2022,0.0,neutral,0,2
news,en,BizzClarity,Sydney,[],"@Bolt_RSS Oh really??  How does that fit in with the relentless spruiking of Russia and Putin (and the rubbishing of Ukraine), and the propagation of Russian propaganda by none other than your very own News Corp??  Maybe that implies that News Corp is somehow linked to China??",04/17/2022,0.19250000000000003,positive,0,0
news,en,chasrmartin,Tampa FL,[],"SMOKING GUN: Hunter Biden Paid Joe's Bills, Joe Benefited From Shady Business Dealings https://t.co/75GKy97Sbw",04/17/2022,-0.25,negative,1,1
news,en,PaddyDrapes,"New Jersey, USA",[],Here’s how the future founders will build on it https://t.co/l0kX039y7B,04/17/2022,0.0,neutral,0,0
news,en,PeacefulDefense,"God’s Country - Rocket City, U.S.A. (HSV, Ala.)",[],"Yesterday, our eldest son obtained his driver’s permit in Huntsville. He was one of the last people in the building before these offices closes for a month. The backlog will be crazy. Alabama closing driver’s license offices until April 26 for upgrades https://t.co/EAE3qHu8RK",04/17/2022,-0.3,negative,0,0
