Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment Value,Sentiment,Totalretweet,Totalfavorite
news,en,ACSociety_News,,"['Catholic', 'Anglican', 'Ordinariate']","""I felt a swell of joy in my soul. Here, within the fullness of the #Catholic Church, I was hearing the sounds and seeing the sights of my patrimony. I was home ... giving glory to God in the beauty of holiness."" #Anglican #Ordinariate https://t.co/8oXsEu2q8n",05/03/2022,0.4,positive,0,1
news,en,Yankees_1978,The Emporium,[],"@Redkodiak26 Humble Pie
Hard Working Americans
Hank Williams Jr
Head East
Highwaymen
Honeydrippers
Huey Lewis and the News",05/03/2022,-0.24583333333333335,negative,0,1
news,en,BartDurhamLaw,"Nashville, TN",[],Philips CPAP Recall Lawsuit: What You Need to Know https://t.co/a0J46nTiNi,05/03/2022,0.0,neutral,0,3
news,en,DavidInglesTV,Manila Shanghai Singapore HK,[],"Top Nomura trader admits lying to clients but says everyone did anyway

https://t.co/tbpcQySQzn https://t.co/3bodz6cUGY",05/03/2022,0.5,positive,3,40
news,en,OrmeStephan,,[],"@NickForVA Because he is.

Just because your news keeps you ignorant, doesn't mean real progress isn't being made. 

https://t.co/qWWvZJcDPe",05/03/2022,-0.056249999999999994,negative,0,0
news,en,PittsAmanda,"Yorkshire and The Humber, Engl",[],"East Riding one of hardest areas to get NHS dentist, report claims https://t.co/huAhRzwDXY",05/03/2022,0.0,neutral,0,0
news,en,ClintFoxtrot,Murica,[],"Finally, some good news. https://t.co/uFBqSSmfU1",05/03/2022,0.35,positive,0,4
news,en,MAGARick1,"Avon, Ohio",[],"J.D. Mandel? Trump flubs name of chosen Ohio U.S. Senate candidate during Nebraska rally
https://t.co/g4HXkJiaXF",05/03/2022,0.0,neutral,0,1
news,en,ProfGBarrett,,[],Strife over Ukraine conflict pulls Russian families apart https://t.co/zoblUY25s8 via @IrishTimes,05/03/2022,0.0,neutral,0,0
news,en,always9Woo,,"['나인우', 'NalnWoo', 'TheJinxsLover', 'Jinxedatfirst']","I will go to market everyday just to buy  fish from Soo-gwang.
#나인우 #NalnWoo
#TheJinxsLover #Jinxedatfirst

🔗https://t.co/GVK0snl4iU https://t.co/hZLOWzvNjf",05/03/2022,-0.2,negative,6,16
news,en,cmlarl,Airdrie,[],Opposition NDP calls situation at Red Deer hospital a 'deepening crisis' after patients diverted https://t.co/Xcbd3ZGeR4: Maybe if AHS put more money into hospital beds than unnecessary management hirings things would improve.,05/03/2022,0.033333333333333326,positive,0,0
