Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment Value,Sentiment,Totalretweet,Totalfavorite
#BTC,en,1mattcollins,"Miami, FL","['BTC', 'bitcoin']","Global recession…here we come! We’re 1/2 way there. I’m ready. Are you?

In Q1 US GDP shrank 1.5%. Another quarter like this makes the recession official. Fyi - 2 weeks prior &amp; 2 weeks post rate hikes, stocks always fall. (Rate hikes happen tomorrow). 

#BTC #bitcoin",05/04/2022,0.06666666666666667,positive,0,1
#BTC,en,defido,Just a sh*t coin,"['btc', 'ETH']",When #btc &amp; #ETH are going up. https://t.co/G14n96OF6z,05/04/2022,0.0,neutral,0,1
#BTC,en,WJFthree,,"['Bitcoin', 'BTC', 'LN', 'LightningNetwork', 'boltcoiner']","I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me 6302facb-0f08-43a2-ad1f-e90ca8bc2d7a

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/PeZDUEC6pM",05/04/2022,0.5,positive,0,0
#BTC,en,Buray56409786,,"['pitbulltoken', 'BTC', 'ETH', 'Ripple']","@Bitstamp 🌎491.700 + Holders
👥157.000+ Twitter Followers
🏗8 Usecases/Dapps in Ecosystem
PitSwap PitMag PitStop &amp; More
💱12 Listed Global Exchanges
🔥59,65% of total supply burned🔥🔥#pitbulltoken #BTC  #ETH #Ripple 🚀🚀🚀🚀 https://t.co/7iNKYFbqon",05/04/2022,0.16666666666666666,positive,0,0
#BTC,en,CamelHolder,Metaverse,"['Nfts', 'camelish', 'btc', 'eth', 'saitama', 'floki', 'doge', 'shibarmy', 'bnb', 'altcoin', 'meme', 'marvininu', 'BabyDoge']","$Camel Just lanuched with solid utilities after 4 weeks #Nfts and sharing rewards @CamelClans 
#camelish #btc #eth #saitama #floki #doge #shibarmy #bnb #altcoin #meme #marvininu #BabyDoge https://t.co/o977xWYAoZ",05/04/2022,0.0,neutral,0,0
#BTC,en,ChainSnake,,"['crypto', 'cryptocurrency', 'bitcoin', 'metaverse', 'nft', 'polkadot', 'solana', 'ethereum', 'vechain', 'cardano', 'dfi', 'btc', 'solana', 'binance', 'dogecoin', 'cryptocom']",register on  https://t.co/oK4SdQ4XVK #crypto.com and earn with me #cryptocurrency  #bitcoin #metaverse  #nft #polkadot #solana #ethereum #vechain #cardano $btc $eth $dfi $sol $ada $bnb $vet $doge #dfi #btc  #solana #binance #dogecoin #cryptocom $crp (1:59),05/04/2022,0.0,neutral,0,0
#BTC,en,RixxTech,Def City,"['blockchain', 'crypto', 'cryptocurrency', 'kripto', 'kriptopara', 'trading', 'rixx', 'binance', 'bnb', 'bitcoin', 'btc', 'ethereum', 'eth']",4 hour top movers report #blockchain #crypto #cryptocurrency #kripto #kriptopara #trading #rixx #binance #bnb #bitcoin #btc #ethereum #eth https://t.co/1dQnvDo2Ca,05/04/2022,0.5,positive,0,2
#BTC,en,Nadamdh90,,"['Fed', 'Bitcoin', 'btc']","We are not waiting for the #Fed ,, we are waiting for #Bitcoin to pump #btc",05/04/2022,0.0,neutral,0,0
#BTC,en,Cryptom4nic,,"['FEGtoken', 'BTC']",@CryptoLionAngel @ChinaPumpWXC @FEGtoken #FEGtoken THE NEXT #BTC 🤑🤑🤑,05/04/2022,0.0,neutral,0,4
#BTC,en,Buray56409786,,"['pitbulltoken', 'BTC', 'ETH', 'Ripple']","@BittrexExchange 🌎491.700 + Holders
👥157.000+ Twitter Followers
🏗8 Usecases/Dapps in Ecosystem
PitSwap PitMag PitStop &amp; More
💱12 Listed Global Exchanges
🔥59,65% of total supply burned🔥🔥#pitbulltoken #BTC  #ETH #Ripple 🚀🚀🚀🚀 https://t.co/d0uLs4cxdI",05/04/2022,0.16666666666666666,positive,0,0
