Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment Value,Sentiment,Totalretweet,Totalfavorite
#BTC,en,mohamma67061365,,"['LUFFYCREW', 'LUFFY', 'LUFFYTOKEN', 'LUFFYARMY', 'AnimeSeason', 'Metaverse', 'NFTs', 'P2EGame', 'AnimeMarketplace', 'BTC', 'ETH']","@TheCryptoLark The best token in the whole world

@LuffyInuToken

#LUFFYCREW 

#LUFFY 

$LUFFY 

#LUFFYTOKEN

 #LUFFYARMY 

#AnimeSeason 

#Metaverse 

#NFTs 

#P2EGame 

#AnimeMarketplace

 #BTC 

#ETH",05/02/2022,0.6,positive,0,1
#BTC,en,StandfieldKen,NOT FINANCIAL ADVICE,"['BTC', 'CTKSMC', 'BORSOG']",Hi Fam!  Where do you think #BTC will be going in the next 24 hours?  A? B? C? D? E?  More details in the latest video https://t.co/fZRWqKU5qK  #CTKSMC #BORSOG https://t.co/T9vM1xa1Zx,05/02/2022,0.3333333333333333,positive,0,29
#BTC,en,NatCrypto93,UK,"['cryptogiveaway', 'crypto', 'cryptonews', 'cryptotrader', 'NFTGiveaway', 'landgiveaway', 'metaverse', 'NFT', 'NFTCommunity', 'btc', 'BNB']","Poll results are in: land will be the giveaway I do, thanks for voting loves! Current NFT contest will end tomorrow and I'll start the next one straight away 👀🥳#cryptogiveaway #crypto #cryptonews #cryptotrader #NFTGiveaway #landgiveaway #metaverse #NFT #NFTCommunity #btc #BNB",05/02/2022,0.1125,positive,3,16
#BTC,en,IAmBitcoinBot,server,"['Bitcoin', 'BTC', 'Crypto']",Current #Bitcoin Price is $38469 #BTC #Crypto,05/02/2022,0.0,neutral,0,0
#BTC,en,cryptoalerted,USA,"['TRA', 'crypto', 'bitcoin', 'cryptocurrency', 'btc', 'ethereum', 'blockchain', 'eth', 'trading', 'altcoin', 'binance', 'cryptonews']",Tetra (TRA) went down 11.9 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #TRA  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,05/02/2022,-0.07777777777777779,negative,0,0
#BTC,en,RixxTech,Def City,"['blockchain', 'crypto', 'cryptocurrency', 'kripto', 'kriptopara', 'trading', 'rixx', 'binance', 'bnb', 'bitcoin', 'btc', 'ethereum', 'eth']",4 hour top movers report #blockchain #crypto #cryptocurrency #kripto #kriptopara #trading #rixx #binance #bnb #bitcoin #btc #ethereum #eth https://t.co/nnoevbmL6C,05/02/2022,0.5,positive,0,1
#BTC,en,NfTillionaires,Amsterdam,"['WAGMI', 'Metaverse', 'NFTProject', 'NFT', 'Crypto', 'space', 'astronaut', 'luxai', 'Ethereum', 'ElonMuskBuyTwitter', 'elon', 'meta', 'SolanaNFT', 'solana', 'Moon', 'DAO', 'Trending', 'BTC', 'mine', 'airdrop', 'MAgiceden', 'sol']","The LUX METAVERSE! Is going places 💯👨‍🚀 

@weareLUX_space 
@solana 
@ethereum 
@DizzeeRascal 
#WAGMI #Metaverse #NFTProject #NFT #Crypto #space #astronaut #luxai #Ethereum #ElonMuskBuyTwitter #elon #meta #SolanaNFT #solana #Moon #DAO #Trending #BTC #mine #airdrop #MAgiceden #sol https://t.co/YvFEqaFdzR",05/02/2022,0.0,neutral,0,0
#BTC,en,SqueezeToken,,"['SQUEEZE', 'SAFEMOONSQUEEZE', 'BSC', 'SUPERSQUEEZE', 'CRYPTO', 'BTC', 'BNB', 'HODL', 'PANCAKESWAP']","It’s almost time for our first SUPER SQUEEZE! 🔥🔥🔥

Date: May 10th 🗓 
Amount burnt: 1 Trillion SQUEEZE 🪙 

Let’s SQUEEZE 🚀 
#SQUEEZE #SAFEMOONSQUEEZE #BSC #SUPERSQUEEZE #CRYPTO #BTC #BNB #HODL #PANCAKESWAP",05/02/2022,0.3333333333333333,positive,207,13
#BTC,en,dao_duck,Mars,"['BTC', 'inversecorrelation', 'hedge']","$DXY Nothing can keep going straight up forever.   Could take a while though.  😏

#BTC #inversecorrelation #hedge https://t.co/BOZrPdvyP0",05/02/2022,0.2,positive,0,5
#BTC,en,ss09924868,,"['Bitcoin', 'BTC', 'LN', 'LightningNetwork', 'boltcoiner']","I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me fff5e52c-a72f-405d-9e4f-51ca80bef2a1

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/WwdX79fkvV",05/02/2022,0.5,positive,0,0
#BTC,en,BBarretttrading,"San Juan, PR",['btc'],Going to confirm the bull Div.  Volume isn't terrible.  DXY so far steady $btc #btc,05/02/2022,-0.24444444444444446,negative,0,0
#BTC,en,0Mbenguiste,,"['Bitcoin', 'BTC', 'LN', 'LightningNetwork', 'boltcoiner']","I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me 106c079e-2784-412c-a2ea-00fd89a3be7f

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/CXhiv2Nljj",05/02/2022,0.5,positive,0,0
#BTC,en,sopurusilver,Nnewi,"['pandagirl', 'pandagirl', 'nft', 'nftart', 'giveaway', 'BTC', 'ADA', 'ETH', 'SHIB', 'BabyDoge']",@binance I will ask do you love cute anime in the way of a token just like what motivated you to invent bitcoin. #pandagirl @pandagirltoken #pandagirl #nft #nftart #giveaway #BTC #ADA #ETH #SHIB #BabyDoge https://t.co/SBewqc2TnR,05/02/2022,0.5,positive,4,4
#BTC,en,dbubis,"Tampa, FL","['ensdomains', 'opensea', 'eth', 'btc', 'ada', 'NFTCommunity', 'cryptocurrency']","ENS % on sales is up BIG and it was all ORGANIC growth. This is actually really fncking IMPRESSIVE! @10kClubOfficial 

#ensdomains #opensea #eth #btc #ada #NFTCommunity #cryptocurrency https://t.co/rg0lG9zWRA",05/02/2022,0.39999999999999997,positive,0,3
#BTC,en,cryptoG_hunter,,"['Airdrop', 'Airdrops', 'BNB', 'Crypto', 'btc', 'BNB']","🚀AIRDROP &amp; IDO ROUND 2 IS LIVE

🔥Airdrop 95 Billions SHIBG (Limited)
🔥Airdrop 4 Billions SHIBG 
🔺SHIBA INU GOLD The Next SHIB

🌐 Claim &amp; Buy: https://t.co/UnwbdsqtL8

🚀SHIBGSWAP IS COMING SOON
📚Docs : https://t.co/mlXf2pHNdU

#Airdrop #Airdrops #BNB #Crypto #btc #BNB https://t.co/5Zj77cAE2c",05/02/2022,-0.03376623376623377,negative,0,2
#BTC,en,StandfieldKen,NOT FINANCIAL ADVICE,"['Crypto', 'Bitcoin', 'BTC', 'CTKSMC', 'BORSOG']",Hi Fam!  Extreme fear in #Crypto is your friend not your enemy.  More support exists below #Bitcoin than most people are talking about.  Go #BTC!  More details in the latest video https://t.co/fZRWqKU5qK  #CTKSMC #BORSOG https://t.co/hpuOlU0BJT,05/02/2022,0.4,positive,2,29
#BTC,en,PeterTheGreeat,,"['Ethereum', 'ETH', 'Bitcoin', 'BTC', 'Crypto']","$ETH / $BTC
Still, it has a long way to go
#Ethereum #ETH #Bitcoin #BTC #Crypto https://t.co/VHIErUzXmp https://t.co/NiwhrsO8cc",05/02/2022,-0.05,negative,0,1
#BTC,en,TKTOM, Coast,['BTC'],"$GBTC I AGREE WITH BUFFET, #BTC IS RAT POISON.. https://t.co/GBZX2tK7Eb",05/02/2022,0.0,neutral,0,0
#BTC,en,ExchangeWhales,,"['Binance', 'BTC', 'cryptocurrency']","🔻🔻🔻 $1,109,800 BTCUSD SHORTED @$38,468.4 on #Binance (23:57:17 UTC) #BTC #cryptocurrency",05/02/2022,0.0,neutral,0,0
#BTC,en,Fifth_Legend,,['BTC'],"#BTC on ultra come back. This week, aiming for 42k again. Let's see if it breaks it this time around. Bullish.",05/02/2022,0.0,neutral,0,1
#BTC,en,FrancisYoube,,"['Bitcoin', 'BTC', 'LN', 'LightningNetwork', 'boltcoiner']","I am claiming my free Lightning sats from @_bitcoiner's zesty faucet! ⚡

@boltcoiner unlock me 30bb5e88-e977-43b5-93af-747531f78ded

#Bitcoin #BTC #LN #LightningNetwork #boltcoiner
https://t.co/1hHjjDxiJh",05/02/2022,0.5,positive,0,1
#BTC,en,CurrencyNews,"London, England","['BLockchain', 'CryptoNews', 'QASH', 'Ethereum', 'BCH', 'CryptoCurrency', 'BitcoinNews', 'Cryptocurrencynews', 'BTC', 'XRP', 'ETH', 'BlockchainNews']",Dubai Property Developer to Accept Bitcoin and Ethereum Payments - CryptoPotato https://t.co/hoenqkxuqM #BLockchain #CryptoNews #QASH #Ethereum #BCH #CryptoCurrency #BitcoinNews #Cryptocurrencynews #BTC #XRP #ETH #BlockchainNews,05/02/2022,0.0,neutral,0,0
#BTC,en,MetaApeMilitia1,Metaverse ,"['btc', 'Bitcoin', 'MetaApeMilitia']",@NFTLocker_ Better not miss this one #btc #Bitcoin #MetaApeMilitia https://t.co/FSrXMepQhg,05/02/2022,0.5,positive,0,1
#BTC,en,_Teva,,['btc'],"@rohitshindein @pmarca #btc isn’t a currency. It’s a dematerialized crypto asset with many advantages :
- hedging against inflation,
- unseizable asset (you can store the pass in your head),
- usable worldwide at the speed of light,
- limited supply not demand,
- stored energy with low entropy,",05/02/2022,0.20714285714285716,positive,1,0
#BTC,en,sosyalilgi,Türkiye,"['btc', 'eth', 'coin', 'metaverse', 'crypto', 'Bitcoin']","Yeni Haber CoinNews:
Dubai Property Developer to Accept Bitcoin and Ethereum Payments [https://t.co/KNEEo0VLQ2] +6 (an hour ago)
#btc #eth #coin #metaverse #crypto #Bitcoin",05/02/2022,0.0,neutral,0,0
