Keyword,Language,Username,Location,Hashtags,Fulltext,Create at,Sentiment,Totalretweet,Totalfavorite
#Liverpool,en,MeerHummal1,"Raleigh, United States","['Liverpool', 'liverpoolfc', 'LFC', 'uefachampionsleague', 'YWNA']","NEXT CHAPTER COMING SOON
#Liverpool #liverpoolfc #LFC #uefachampionsleague #YWNA https://t.co/uHCIj7DkNp",05/04/2022,neutral,0,2
#Liverpool,en,RealRonaldTrum4,Moron Lago,"['ChampionsLeague', 'woke', 'UCL', 'Liverpool', 'VillarrealLiverpool', 'Villarreal']",Liverpool beat Villarreal in a thriller in the Champions League semi’s today! Ask Me if I care! Soccer is for Woke loser hipsters! #ChampionsLeague #woke #UCL #Liverpool #VillarrealLiverpool #Villarreal,05/04/2022,neutral,0,1
#Liverpool,en,surv_ola,"Lagos, Nigeria","['Davido', 'Essence', 'FaceId', 'Liverpool', 'BBNaijaReunion', 'bbcnidebate']","Thank You For The Love And Support So Far

It’s Worth The Wait 🎶

https://t.co/DYQL3uS8Bo

Go Stream My People !!! 🤍💯🎖

#Davido #Essence #FaceId #Liverpool #BBNaijaReunion #bbcnidebate https://t.co/JxbCaWraEo",05/04/2022,positive,3,3
#Liverpool,en,anasrhamza,Iraq,"['Liverpool', 'football', 'ChampionsLeague']","Liverpool is a team worth to be supported 👍🏻👍🏻
#Liverpool #football #ChampionsLeague",05/04/2022,positive,0,2
#Liverpool,en,arthuraadv,"São João de Meriti, Brasil",['Liverpool'],See you In Paris. #Liverpool https://t.co/E59Tn8Ltoc,05/04/2022,neutral,0,11
#Liverpool,en,NortonTutors,"San Francisco, CA","['Computerscience', 'Calculus', 'Computertechnology', 'Economics', 'Java', 'Dissertationdue', 'python', 'ColumbiaUniversity', 'دوريابطالاوروبا', 'Liverpool']","Pay us to do your assignment(s)
We deliver the best services in:
#Computerscience
#Calculus
#Computertechnology
#Economics
#Java
#Dissertationdue
#python
#ColumbiaUniversity
#دوريابطالاوروبا
#Liverpool
KINDLY DM https://t.co/n4zDyx1ljr",05/04/2022,positive,0,0
#Liverpool,en,orunmilaAlbum,"New York, USA","['theorunmilaalbum', 'MetGala', 'ChampionsLeague', 'Liverpool', 'iKON']","#theorunmilaalbum 

The orun mi la [heaven Opening ] Album 

@MeritleeNews 
#MetGala #ChampionsLeague #Liverpool #iKON https://t.co/dpoDNl6cjP",05/04/2022,neutral,0,0
#Liverpool,en,AGahroud,"Sohag, Egypt","['UCL', 'Liverpool', 'LuisDiaz', 'ليفربول']","From Zero to Hero 🙏🏻💪🏻♥️
#UCL 
#Liverpool 
#LuisDiaz 
#ليفربول https://t.co/wLOemSJX4a",05/04/2022,neutral,0,12
#Liverpool,en,heistheeboss,In your heart 🤍,"['DeppvHeard', 'iPhone', 'BBNaijaReunion', 'Liverpool', 'Big30Party']","Lagos ppl sabi bring new ways of making money first na yahoo nobody talk nw na sleeping with dog na WA oh I de blv Lagos ppl 🤣🤣🤣🏃🏃🏃

iPhone12 #DeppvHeard #iPhone XR #BBNaijaReunion #Liverpool #Big30Party",05/04/2022,positive,1,6
#Liverpool,en,IdeallyaNews,Internet,"['liverpool', 'this']",Liverpool is the first finalist in the Champions League. This is the tenth time in the Champions League final for the club - #liverpool #this https://t.co/Sj0ZII3ZPR,05/04/2022,positive,0,0
#Liverpool,en,GAZBEROTTEN,County Durham United Kingdom,"['Liverpool', 'villiv', 'Díaz', 'Sessizİstila', 'París', 'Wade', 'SupremeCourt', 'SCOTUS', 'Constitution', 'RoevWade', 'EidMubarak', 'すとぱDAY2', 'FLASHBACK_RELEASE_DAY', 'BUTYOU_iKON', 'OFFICIALMV']","#Liverpool #villiv #Díaz 
#Sessizİstila #París #Wade #SupremeCourt #SCOTUS #Constitution #RoevWade #EidMubarak #すとぱDAY2 #FLASHBACK_RELEASE_DAY  #BUTYOU_iKON #OFFICIALMV Gareth Willmer On Linked In https://t.co/Qtx2v0lNjn",05/04/2022,neutral,0,0
#Liverpool,en,WillmerGA,County Durham England,"['Liverpool', 'villiv', 'Díaz', 'Sessizİstila', 'París', 'Wade', 'SupremeCourt', 'SCOTUS', 'Constitution', 'RoevWade', 'EidMubarak', 'すとぱDAY2', 'FLASHBACK_RELEASE_DAY', 'BUTYOU_iKON', 'OFFICIALMV']","#Liverpool #villiv #Díaz 
#Sessizİstila #París #Wade #SupremeCourt #SCOTUS #Constitution #RoevWade #EidMubarak #すとぱDAY2 #FLASHBACK_RELEASE_DAY  #BUTYOU_iKON #OFFICIALMV Gareth Willmer On Linked In https://t.co/hMaA4g8SDR",05/04/2022,neutral,0,0
#Liverpool,en,Fans4Weed,Snow Hill - Jamaica ,"['Liverpool', 'Manchester', 'Madrid', 'Villareal', 'weed', 'ChampionsLeague']","Jonits lighted on in #Liverpool
#Manchester #Madrid #Villareal
smoking kush, smoking skunk
rolled with tabacco or as blunt
#weed smoking people international!

https://t.co/jUb2YbEGMr

#ChampionsLeague

💚✊people-nature-peace-love✊🏾💚",05/04/2022,neutral,1,2
#Liverpool,en,alqasas77,,"['LuisDiaz', 'Liverpool', 'UCL', 'VillarrealLiverpool']","the singing of the season  no doubt👍
#LuisDiaz #Liverpool #UCL #VillarrealLiverpool https://t.co/gCF6enjUxK",05/04/2022,neutral,0,1
#Liverpool,en,dodleee6doo,,"['MoSalah', 'MoSalah𓃵', 'YNWA', 'Anfield', 'Liverpool', 'POTY', 'FIFA', 'TheBest', 'BallonDor', 'Mohamed_Salah', 'PlayerOfTheYear', 'Only_MoSalah', 'Football']","Exactly💯
@MoSalah @LFC @LFC_Arabic @premierleague @ChampionsLeague #MoSalah #MoSalah𓃵 #YNWA #Anfield #Liverpool #POTY #FIFA #TheBest @FIFAcom @francefootball #BallonDor #Mohamed_Salah @PFA #PlayerOfTheYear 
#Only_MoSalah👑
The Egyptian King👑
Best player in the world🙌#Football https://t.co/HEaPu2BJRu",05/04/2022,positive,1,2
#Liverpool,en,CheapCryptos,,"['porto', 'Liverpool', 'ChampionsLeague']","Every @FCPorto fan right now seeing Luis Diaz trending

#porto #Liverpool #ChampionsLeague @LFC https://t.co/CF8Y9fZ6QU",05/04/2022,positive,1,2
#Liverpool,en,vanja_kanjuh,"Wien, Österreich","['LFC', 'YNWA', 'Liverpool', 'UCL']",make it happen 🤩🤩 #LFC #YNWA #Liverpool #UCL https://t.co/IDV6JheGag,05/04/2022,neutral,0,1
#Liverpool,en,PTNepali13,,"['ucl', 'Liverpool']","Congo Livepool for reaching Champions Leauge Final. 
#ucl #Liverpool https://t.co/FEVLAGb9T6",05/04/2022,neutral,0,0
#Liverpool,en,nurulas21597684,,"['Liverpool', 'YNWA']","3 goals in 12 minutes 🤯💖💖💖
🏆🏆🏆🏆
#Liverpool 
#YNWA https://t.co/48ntR1wW7O",05/04/2022,neutral,1,2
#Liverpool,en,Altan187,,"['celticsvsbucks', 'playoffs', 'nba', 'milwaukee', 'armesdeutschland', 'JOHNNY', 'Draymond', 'Liverpool']","Giannis need to drink a Powerade… or RedBull 

#celticsvsbucks #playoffs #nba #milwaukee #armesdeutschland #JOHNNY #Draymond #Liverpool",05/04/2022,neutral,0,0
#Liverpool,en,misskochaka,Cape Town,"['YNWA', 'UEFA', 'Liverpool']","And yes we shall,  whether its versus Man City or Real Madrid #YNWA #UEFA #Liverpool https://t.co/zM7F6fZRPT",05/04/2022,positive,0,0
#Liverpool,en,LiviaNtj,MINAS GERAIS,"['liverpool', 'YNWA', 'UCL', 'LuisDiaz']","YNWYA ❤️
We are Liverpool ❤️
Let's gooo
See you in Paris ✈️🇫🇷
🇨🇴🇨🇴🇨🇴
#liverpool #YNWA 
#UCL #LuisDiaz",05/04/2022,neutral,0,0
#Liverpool,en,dacapecic,,"['ChampionsLeague', 'lawofattraction', 'Liverpool']",Cant wait to win the lotery soon #ChampionsLeague  #lawofattraction #Liverpool,05/04/2022,positive,0,0
#Liverpool,en,PrimePanther,Philly Burbs,"['Transformers', 'TransformersTshirtTuesday', 'TransformersShirtTuesday', 'Liverpool']","4th of May Eve

#Transformers 
#TransformersTshirtTuesday 
#TransformersShirtTuesday 
#Liverpool https://t.co/ILKn6PMY5g",05/04/2022,neutral,0,2
#Liverpool,en,Liverpool_End,,"['Liverpool', 'LFC']","#Liverpool are the 1st English team ever to get to all THREE finals in one season. 

Meaning they will play the MAXIMUM competitive game they possibly could this season. 

GREATEST #LFC TEAM OF ALL TIME! 🔴🙌🏽",05/04/2022,positive,0,1
#Liverpool,en,Liverpool_End,,"['Liverpool', 'LFC']","38 PL games
6 FA Cup games
6 EFL Cup games
13 CL games

#Liverpool 21-22 are not going to miss a day of school #LFC",05/04/2022,neutral,0,0
#Liverpool,en,IlonMusk14,,"['Liverpool', 'rulliout', 'AutoempleoEdomex', 'VILLIV', 'ChampionsLeague', 'YNWA', 'sessizistila']","Money 💲 is easy Now!!!

https://t.co/t2IFENsFH8

----------------__________---------------

#Liverpool 
#rulliout 
#AutoempleoEdomex 
#VILLIV 
#ChampionsLeague 
#YNWA 
#sessizistila https://t.co/V7J3NheHvz",05/04/2022,positive,1,0
#Liverpool,en,Geoffrey_Nevine,Kenya,"['Liverpool', 'ChampionsLeague', 'VillarrealLiverpool', 'BettingTips']",List of All Active Betting Sites in Kenya (+Reviews) https://t.co/h1pvlg452P #Liverpool #ChampionsLeague #VillarrealLiverpool #BettingTips,05/04/2022,negative,0,0
#Liverpool,en,rashid_hairi00,,"['Liverpool', 'ynwa']","The first ever English club to reach 4 finals in the same season.

#Liverpool 
#ynwa",05/04/2022,positive,1,7
#Liverpool,en,olonite_s,Nigeria,"['jobseeker', 'jobopportunity', 'Lagos', 'ChampionsLeague', 'Liverpool', 'BBNaijaReunion', 'bbcnidebate', '100xGems', 'Russia', 'DeppvHeard', 'sessizistila', 'หมอแปลก', 'ProfitOwuorExposed', 'matura2022', 'VillarrealLiverpool']","A sales Attendant need in a store Ikeja Toyin street call or Whatsapp 
08033643937 #jobseeker #jobopportunity #Lagos #ChampionsLeague #Liverpool #BBNaijaReunion #bbcnidebate #100xGems #Russia #DeppvHeard #sessizistila #หมอแปลก #ProfitOwuorExposed #matura2022 #VillarrealLiverpool",05/04/2022,positive,1,0
#Liverpool,en,24hfootnews,,"['jurgenklopp', 'Liverpool', 'uefachampionsleague', 'LiverpoolvsVillarreal', 'MoSalah']","💪🏽 Jurgen Klopp is the 𝙛𝙞𝙧𝙨𝙩 manager ever to reach the Champions League, League Cup and FA Cup finals all in a single season.
#jurgenklopp #Liverpool #uefachampionsleague #LiverpoolvsVillarreal #MoSalah https://t.co/3fqoc07VH4",05/04/2022,negative,1,6
#Liverpool,en,Os_Primetv,,"['MoSalah', 'jurgenklopp', 'liverpool', 'ChampionsLeague', 'VillarrealLiverpool', 'opponent']","Mo Salah and Jurgen Klopp disagree on preferred Liverpool Champions League final opponent
https://t.co/GzWTcuI9Lv #MoSalah #jurgenklopp #liverpool #ChampionsLeague #VillarrealLiverpool #opponent https://t.co/Vk1jtmfcUy",05/04/2022,neutral,0,0
#Liverpool,en,SaviourMartins,,"['Liverpool', 'UCL']","@LivEchoLFC @ptgorst The best Liverpool squad ever! 
We're lucky to witness greatness
#Liverpool 
#UCL",05/04/2022,positive,0,1
#Liverpool,en,bessconference,"London, England","['bess2022', 'liverpool']",#bess2022 thank you to everyone who has registered for #liverpool this year. We're putting our instructional course reg on hold - to join the waiting list pls email registration@bess.ac.uk. Reg for our scientific meeting is still available at https://t.co/bqnyRqKsc0,05/04/2022,positive,0,0
#Liverpool,en,AstroRadioNews,Malaysia,"['Liverpool', 'LiverpoolFC', 'UCL']","Liverpool kept their quadruple hopes alive after reaching the Champions League final 

They beat Villareal 3-2 in this morning's 2nd-leg semi to win 5-2 on aggregate

Liverpool will face either Real Madrid or Man City in the final 

#Liverpool #LiverpoolFC #UCL https://t.co/3SGlaoKOBh",05/04/2022,positive,0,1
#Liverpool,en,marketingstar6,,"['kilar', 'Liverpool', 'DoctorStrange', 'MetGala', 'ChampionsLeague', 'ChampionsLeague', 'VillarrealLiverpool', 'UkraineWar', 'goodmorning']","Every people killer 🥱🥱🥱

#kilar #Liverpool #DoctorStrange #MetGala #ChampionsLeague #ChampionsLeague #VillarrealLiverpool #UkraineWar #goodmorning https://t.co/76D9Yp4bFi",05/04/2022,neutral,0,0
#Liverpool,en,9codex,lasgidi,"['Liverpool', 'VillarrealLiverpool', 'football']",Today i witnessed football at its finest #Liverpool #VillarrealLiverpool #football,05/04/2022,neutral,0,0
#Liverpool,en,DeepMakwana11,"Vododara, India","['Liverpool', 'UefaChampionsLeague', 'liverpoolvillarreal']","#Liverpool in to the finale of #UefaChampionsLeague 
 
2-3
#liverpoolvillarreal https://t.co/p1ttgCsEpF",05/04/2022,neutral,0,0
#Liverpool,en,kingsleymond,"Akwa Ibom, Nigeria","['VillarrealLiverpool', 'Liverpool', 'ChampionsLeague', 'JusticeForJohnnyDepp']",True spirit of sportsmanship!!!! #VillarrealLiverpool #Liverpool #ChampionsLeague #JusticeForJohnnyDepp https://t.co/fgmzZ6mtRC,05/04/2022,positive,0,1
#Liverpool,en,allawee_LFC,"Liverpool, England","['Colombia', 'Liverpool']",Luis Diaz is the sexist thing to come out of #Colombia even Shakira is no contest #Liverpool,05/04/2022,neutral,2,4
#Liverpool,en,stonecold_jpm,,"['Liverpool', 'YNWA', 'UCL', 'mentalitymonsters']",F⭐️⭐️⭐️⭐️⭐️⭐️ Mentality Monsters! We’re going to Paris! 💪#Liverpool #YNWA #UCL #mentalitymonsters @LFC https://t.co/t8l643nQAW,05/04/2022,neutral,0,0
#Liverpool,en,247nigeria,"Lagos, Nigeria","['Nollywood', 'DeppVsHeard', 'MetGala', 'MetGala2022', 'ChampionsLeague', 'DeppvHeard', 'หมอแปลก', 'LTDWSOMIZI', 'VillarrealLiverpool', 'Liverpool', 'iKON']","@CNN
@BBC
@NetflixNaija
@UkonwaOjo
@Oprah
Monalisa Chinda, one of the 34 Beauty Queens of #Nollywood
 in NOLLYWOOD MIRROR® Series Second Edition
#DeppVsHeard 
#MetGala 
#MetGala2022 
#ChampionsLeague 
#DeppvHeard 
#หมอแปลก 
#LTDWSOMIZI 
#VillarrealLiverpool 
#Liverpool 
#iKON https://t.co/KkBWslDfXt",05/04/2022,neutral,0,0
#Liverpool,en,PeterNorman7,"Liverpool, England","['Liverpool', 'liftthepup']",We're gonna lift the pup! #Liverpool #liftthepup https://t.co/7PFwAo5n8G,05/04/2022,neutral,0,0
#Liverpool,en,Chasthakorn24,,['Liverpool'],"Win 4 championships but still not win But I came to win 4 championships, kids. Let's continue to win #Liverpool",05/04/2022,positive,0,0
#Liverpool,en,WeeJusty22,Sydney,"['Liverpool', 'villarealliverpool', 'ChampionsLeague']","Liverpool reach the Champions League final!!! 🏆 C'mon the reds!!! YNWA

#Liverpool #villarealliverpool #ChampionsLeague https://t.co/yG6UUkwzCE",05/04/2022,neutral,1,1
#Liverpool,en,golf_twit,,"['Liverpool', 'football', 'Klopp']","The #Liverpool virtual sideline Coaches are so Spoilt, expressing the feel of excruciating pain when things get tough on the #football field.
""From outside looking in"", I Imagine how the ""Real"" Coach #Klopp feels! But gets the Ship back on track. Amazing 🤩!",05/04/2022,positive,0,0
#Liverpool,en,prtreeJP,奈良県香芝市,"['Liverpool', 'AutoempleoEdomex', 'Rulli', 'VILLIV', 'JaylenBrown', 'sessizistila', 'Diaz', 'YNWA', 'ChampionsLeague', 'Klopp', 'GraysonAllen', 'Paris', 'Emery', 'BarışMuratKoydumTurat', 'Fabinho', 'فياريال', 'Keita', 'みどりの日', 'Trent', 'Coquelin']","World trends this morning
#Liverpool
#AutoempleoEdomex
#Rulli
#VILLIV
#JaylenBrown
#sessizistila
#Diaz
#YNWA
#ChampionsLeague
#Klopp
#GraysonAllen
#Paris
#Emery
#BarışMuratKoydumTurat
#Fabinho
#فياريال
#Keita
#みどりの日
#Trent
#Coquelin
https://t.co/MC0tFcTRuO",05/04/2022,neutral,1,6
#Liverpool,en,ali19munye,,['Liverpool'],Anyone got a ticket for me Paris here we come #Liverpool 🔥🔥🔥🔥🔥,05/04/2022,neutral,0,0
#Liverpool,en,lanreayo01,,"['ChampionsLeague', 'Liverpool', 'Villarreal']","#ChampionsLeague 
#Liverpool 
#Villarreal 
You will never walk alone 🔥💯",05/04/2022,neutral,0,2
#Liverpool,en,kuwaittimesnews,Kuwait,"['Liverpool', 'Villarreal']","#Liverpool held off a stirring comeback from #Villarreal to reach the Champions League final on Tuesday, beating the Spanish side 3-2 in the second leg and securing a 5-2 aggregate victory. Liverpool will await the winner of Real Madrid and Manchester City. https://t.co/ZcYD0tBOho",05/04/2022,positive,0,1
#Liverpool,en,mike23we,Wirral,"['Liverpool', 'VillarrealLiverpool', 'ChampionsLeague']","One of Liverpool’s best January signings, what a player #Liverpool #VillarrealLiverpool #ChampionsLeague https://t.co/XVrvqhOhzx",05/04/2022,positive,0,2
#Liverpool,en,KrisAllert,"Northam, Western Australia","['LFC', 'Liverpool', 'YNWA', 'Klopp']","🎵I'm so glad Jurgen is a Red....🎵
#LFC #Liverpool #YNWA #Klopp",05/04/2022,positive,0,1
#Liverpool,en,giant_stud,"Lagos, Nigeria","['JusticeForJohnnyDepp', 'face_ID', 'Liverpool', 'UCL']",I take my time to avoid mistake of the past..... #JusticeForJohnnyDepp  #face_ID #Liverpool #UCL,05/04/2022,negative,1,3
#Liverpool,en,arahankhan68,,"['UCL', 'Liverpool', 'VillarrealLiverpool']","The Reds book their place in another Champions League final after overcoming a scare against Villarreal!

#UCL #Liverpool #VillarrealLiverpool",05/04/2022,neutral,0,0
#Liverpool,en,4Wondercharm,The Space Between,['Liverpool'],"Yes Bronny, we going to Paris #Liverpool https://t.co/gsLSXwdzmw",05/04/2022,neutral,0,0
#Liverpool,en,arahankhan68,,"['UCL', 'Liverpool', 'VillarrealLiverpool']","Watch: And just like that Sadio Mane sends Liverpool to the Champions League Final!!!
Luis Diaz changed the game, what an outstanding player.😍
There's one man who can stop Benzema winning the Ballon d'Or!

#UCL #Liverpool #VillarrealLiverpool https://t.co/3QaAGgySuI",05/04/2022,positive,1,4
#Liverpool,en,Deadstarshining,Fylde Coast,"['GaryNuman', 'Liverpool', 'Numanoids']",A great night...🖤🎼🎸🎹 #GaryNuman #Liverpool #Numanoids x https://t.co/z2DDK12j0v,05/04/2022,positive,3,27
#Liverpool,en,Madi7aaa,Morocco,"['MetGala', 'ChampionsLeague', 'Villarreal', 'Liverpool', 'music']","Didiss - M9atel (Official Lyrics Video) https://t.co/vUEli67erC via @YouTube 
#MetGala #ChampionsLeague #Villarreal #Liverpool #music",05/04/2022,neutral,0,0
#Liverpool,en,RossJamesHunt,London,"['LIVVIL', 'Liverpool']",Fair play to Klopp for leaving Naby on. I’d have dragged him at HT and put him on the 10pm easyJet out of Valencia #LIVVIL #Liverpool,05/04/2022,positive,0,1
#Liverpool,en,mhartg1,"Orlando, FL","['YNWA', 'Liverpool', 'UCL', 'UCLfinal']","Ready for one night in Paris ♥️

Quadruple is still on lads 

#YNWA #Liverpool #UCL #UCLfinal https://t.co/Q0JYcDRNoz",05/04/2022,positive,0,3
